data,label
"Thấy cái ứng dụng vào việc đọc báo của bạn này hơi bị gượng gạo và hài hước. Với cái màn hình bé tí của aw thì việc đọc bài báo 100 từ cũng đã mệt mỏi rồi. Đưa cái việc đọc báo ra là để cố gắng nói cái lợi ích của nó chứ thực tế mình mở đt đọc cho sướng mắt chứ đọc trên cái aw làm gì? Bản đồ cũng thế. Rất khó khăn để nhìn đc và nhìn các vùng. Phải thao tác trên phone trước rồi chuyển sang nhìn đồng hồ. Khá rắc rối, đc cái ko phải cầm phone coi thôi. Nói chung là bài viết không phù hợp ở Vietnam. Có khi tiếng anh của bạn này chưa đủ để chém trên trang nước ngoài nên viết tiếng việt ở đây nên dịch và chuyển qua bên Mẽo để đúng với mục đích  ",2
"uầy bác này nói trúng những suy nghĩ của em từ lúc cái AW nó xuất hiện =)) Thích nhất cái số 2 mà bác nói.. Chuẩn ko thể chỉnh. Đi tập gym ghét cứ phải nhét cái ip6+ trong túi. Để ở ngoài (kế bên) lúc tập thì sợ tập xong đứng lên lại quên cầm. Để trong locker thì lại sợ missed calls với dropped emails...... cái thứ 3 về vụ đồng bộ thì rõ ràng Bluetooth là cái thứ sóng yếu , lỗi đồng bộ và dễ bị cản sóng. mà càng cản thì càng hao pin để quét và giữ kết nối......  ",2
Về Vn thì đúng nghĩa là 1 cái đồng hồ thật  ,2
"Uh. Nếu coi tít báo rồi thấy cái nào hay thì mở ip ra coi. Nhưng nói chung mình cảm thấy sau 1 tg dùng thì sẽ chẳng coi tin trên aw đâu, mà chủ yếu nhận noti sms, email, time là chính. Ngay cả cái thời tiết hay nhịp tim cũng chẳng quan tâm mấy đâu. Sau này thời lượng pin với cả màn hình aw to lên nữa thì mới nhiều ứng dụng đc. Hiện tại mình thấy ko cần co dù mình sống ở úc. .  ",2
"em dùng 1 tuần ở Mỹ mà thấy chán cái Aw luôn. ngoài chức năng đo nhịp tim đếm calo vs số bước chạy thì 90% là a có thể dùng trên đt với màn hình to hơn và thông tin chi tiết hơn. Aw chỉ có ích với 1 phần nhỏ những người có đặc thù công việc như anh Đắc chứ ko thể phổ cập như 1 chiếc đt được. Thế nên e thấy tương lai nó cũng cjir như smart watch của các hãng khác, giới thiệu hoành tráng rồi chìm dần thôi.  ",2
"Chủ yếu các chức năng hoa lá cành, show hàng là chính. Nhất là những app như trình diễn PPT bằng cái đồng hồ bé tí, pin yếu. Nhiều chức năng khác thì dùng luôn trên iphone hay ipad cho hiệu quả cao hơn, lại đỡ phải đeo thêm 1 thiết bị điện tử luôn blutooth phải bật.  ",2
Không thấy thuyết phục để mua AW  ,2
"èo, ở mỹ mà vẫn thường xuyên phai dành 6h bay đi bay lại để họp à. về Việt Nam sống đi bạn. với trình độ của bạn chắc chắn chả cần ra khỏi nhà, như ông sếp cũ của mình có thấy đến cty bao giờ. quên, chưa đựoc dùng bao giờ nên muốn hỏi bạn chút. nó có camera không, mình muốn đeo nó ở chân để soi nên trên quá. có chức năng ra lệnh bằng giọng nói không, có thì nó có hơn điện thoại không, mình không thích đứng giữa đường nói lảm nhảm. mà cái màn hình bé vậy chắc mình bấm không nổi. nó có thể kết nối đến máy chiếu và máy in qua mạng không dây không, theo như bạn nói phải cắm đt vô máy chiều rồi dùng cái đồng hồ như kiểu điều khiển từ xa. nếu vậy mình kết nối đt với máy chiếu qua mạng wf rồi cầm đt dùng luôn tiện hơn. nó có tính năng gì nhận biét mình đang nhìn vô nó không, hay là lúc nào nó cũng sáng or là muốn nhìn phải ấn hay lắc. đêm đeo mà nó sáng có vẻ dị nhỉ, giống mấy cái đồng hồ phát quang quá. đựoc cái là không sợ bị nguời khác đung vô. lúc nhận tin nhắn hay e mail mình có thể soạn tin trả lời không, hay lại phải rút đt ra trả lời. à nó có sạc không dây không, và dùng nó có nóng không. nếu nóng mình sẽ mua nó dùng vào mùa đông. có lẽ có lợi cho sức khỏe. còn nữa khi nên máy bay có cần tắt đồng hồ không bạn. nhu cầu mình có thế thôi. mình không biết mấy cái chức năng thanh toán đó thế nào vì không có để dùng. bên mmỹ sống tiện thật. nhưng mình không cần vì lúc nào cũng phải mang theo ví để đựng giấy tờ, chỗ mình không mang thẻ với hộ chiếu mà bị cảnh sát hỏi là có vấn đề. hơn nữa đt cũng có chức năng đó.  ",2
"Mua đt khác lại phải nhét túi quần à? Nếu gắn sim dc trên đồng hhồ thì chỉ cần giơ tay ra xem ai gọi tới và bấm tai nghe blt là mghe luôn thôi. Thiét bị liên lạc cực lỳ di động bao gồm 1 smw+ tai blt kẹp áo. Còn smp, tablet vứt cốp xe, vứt trong cặp oke? Chứ còn đeo smw mà túi quần vẫn cồm cộm cái đt to vật và fai rut đt ra nghe hoặc đưa đh lên miệng alo thì vứt đh đi cho xong  ",2
"rồi khi có người gọi tới sim đt gắn trên smp thì lúc đó nghe bằng niềm tin hả, sim trên sw là số khác nhé, còn nếu dùng dịch vụ chuyển cuộc gọi thì khi nghe cũng bị tính tiền như khi gọi nhé, chơi chuyển hướng một ngày nhận chục cuộc gọi thôi là tháy tiền ra đi vì đâu rồi, sao còn í định dùng sw có sim nữa không  ",2
"Thực ra tiện nhưng lại ko tiện. Ví dụ muốn nghe cuộc gọi đến SIM chính thì phải chuyển cuộc gọi, tự nhiên lại tốn tiền. Chưa kể nếu có ai nhắn đến SIM chính cũng không biết luôn. Ngoài ra khi muốn gọi thì lại phải gọi từ SIM trên watch, như vậy mọi người sẽ rất bối rối với 2 số của bạn. Ngoài ra ở nước ngoài việc duy trì 2 SIM với 2 số điện thoại là tốn kém và không cần thiết, mỗi line điện thoại tốn $40-$50 chứ không ít. Nếu coi watch không phải thiết bị ""nối dài"" của phone mà là thiết bị độc lập thì cũng tốt, tuy nhiên sẽ cần một thời gian nữa để nó có thể thực sự hoạt động độc lập được, đặc biệt là về pin. Hy vọng tương lai 5-7 năm nữa thì smartphone cũng không cần, chỉ cần 2 thiết bị: smartwatch với tablet lai laptop là đủ  ",2
"bạn cho mình hỏi, thực tế với những gì bạn dùng thì pin được bao lâu. nói thật là nghĩ đến pin aw là mình ko muốn dùng nhưng cứ hỏi đã vì dùng mà cứ phải sạc mỗi tối thì đúng là mệt thật. sạc cái phone đã ngại rồi.  ",2
"Thế tức là sw vãn phải kết nối với phone còn gì Nói túm lại nếu vẫn cần kết nối giữa watch và phone thì SIM trên watch không để làm gì. Nếu không có kết nối thì SIM trên watch mới có tác dụng và cũng chỉ là để duy cập Internet chứ gọi thì tự nhiên gọi từ 1 số SIM lạ hoặc chưa chắc người khác đã nghe máy. SIM trên watch cũng tốt nhưng chỉ nên là SIM data như iPad thôi, chức năng nghe gọi ko cần lắm.  ",2
"Sau một thời gian sử dụng AW mình thấy một số điểm chưa hài lòng: - Không đi bơi được, ngày nào mình cũng đi tập gym song đi bơi luôn... nhưng phải tháo ra rất bực mình do để trong tủ đồ công cộng sợ bị móc chộm. - Quá phụ thuộc vào iPhone... tính năng nghe gọi, nhắn tin hầu như không có tác dụng, khi mà iPhone kè kè bên mình...trừ lúc vào toilet đi ị... lúc đó có điện thoại nghe gọi là ổn nhất. - Ở VN ko sài được Apple Pay... tính năng này có cũng như ko. - Mặt AW luôn tối thui... như cái đồng hồ rụng kim... Ps: nhình chung dùng cho biết thôi.. sau một thời gian 3-4 tháng sẽ thấy nhàm chán và ko sử dụng được nhiều... tối về lại phải cắm thêm sạc. Quên là hôm sau khỏi dùng  ",2
chưa thấy đáng tiền lắm  ,2
"Apple watch thực sự mà nói mình sài thấy chỉ đón giản là xem giờ, coi noti, có tập thể thao thì em nó hữu ích( nhưng cũng có nhiều loại khác đo chính xác ko kém mà rẻ hơn) . Và cái mình đánh giá cao là sự thời trang bởi dây của aw thay cực dễ, và khá đẹp. Tuy nhiên không phải ko thất vọng. Phần cứng thất vọng khá nhiều. Mình sài sport space gray. Màn hình thì cực dễ trầy, không phải trầy to nhìn thấy được, mà nó có dăm dăm, chiếu đèn thì thấy không thì cũng khá khó thấy. Ngoài ra cái màu space gray nó ko phải mà trên iphone 6, mình thấy nó giống với hồi ip5, và một vấn đề khác xuất hiện, đó là mình chả làm gì, mà sơn nó cũng tự tróc lên, ko quá nhiều nhưng cũng 1 vài lổ nhỏ, trong góc của cái nút, tự hỏi tróc sao ko tróc ngoài bề mặt, tróc trong hóc, không bị tác động gì mà cũng tróc. Mình thì ko biết các màu khác thế nào, space gray đúng là đẹp, nhueng thật sự ko bền. Với mình, 10tr mình mong có 1 sp tốt hơn là hiện giờ. Chả hiểu apple gần đây sao chứ mình thấy làm ăn sống nhăn.  ",2
Nhìn giống đồng hồ em bé quá  ,2
Đã xấu còn đắt Giá này hốt con Moto 2 hay AW cho rồi...  ,2
"Smw đầu tiên phải là 1 cái đồng hồ đúng nghĩa, đẹp sang, báo giờ 24/24. Sau đó là nhỏ gọn, pin dùng 2,3 ngày báo có cuộc gọi đến, lịch hẹn, hiển thị được thông báo và tin nhắn vậy thôi tham gì cho nó to tổ bố chức năng thừa thãi không hữu dụng  ",2
Vãi cả quẩng cáo cho nhà sam. S2 có cửa đòi ngồi chung mâm các con khác. Huawei the best sw còn chưa lên tiếng thì con sam kia nhìn đê tiện.  ,2
Cái mặt đồng hồ chả hợp với dây da quái gì  _   ,2
Hiển thị kém thì mất tác dụng nhỉ  ,2
"nhìn đẹp quá mà chạy android là thấy không muốn mua rồi thích cái nào nghiêm túc hơn, phù hợp đo vận động hơn Garmin, Fitbit thẳng tiến  ",2
"Chống nước IP x8 thì chỉ tương đương 10m, thua xa Garmin Vivosmart HR (50m) mà còn làm giá. Polar chỉ được cái phần mềm thôi chứ tính năng phần cứng thua xa Vivosmart HR. Giá VHR thì chỉ tầm 1/2 giá M600 này.  ",2
đắt và pin yếu là 2 nhược điểm chính  ,2
"Vừa ngó qua app trên GPlay thấy bị đánh giá tệ quá (điểm thấp), lại bắt phải cho truy cập đủ thứ chứ!  ",2
"Kết nối như thế chắc bác phát điên mất, vì hơi tí là rung. Với mình chỉ để cuộc gọi thôi, vì đi đường mình để đt trong balo.Minh xài pin tầm tháng rưỡi luôn  ",2
Theo em thấy thì có 2 vấn đề: 1. dây đeo mới cho vào cái hư luôn https://drive.google.com/file/d/0B5HmAZf5BrURY0ZUN3l3VWMwV2c/view?usp=sharing 151015-105213.jpg drive.google.com 2. Toàn khoản Mi khi tạo rồi thì không thể delete được. https://drive.google.com/file/d/0B5HmAZf5BrURZHlFdFJPcHhDa3M/view?usp=sharing Xiaomi.png drive.google.com Các bác có ý kiến gì ko?  ,2
"Dung trên OS chán bo mẹ, chẳng có chức năng gì cả  ",2
"nản qá, xài ios k có cái gì ngoài báo thức vs nhận cuộc gọi, zalo facebook tin nhắn, phế hết  ",2
"Mà mở khoá bằng bluetooth mình cảm thấy ko hay lắm, để trong túi quần cấn nút nguồn cái nó mở luôn, để dt đâu đó mấy đứa khác nó lén lấy xem Japan Anti Virut thì mệt nữa haaaa, cứ mở khoá bằng vân tay cho chắc cú. gởi từ Nokia1202 của tôi  ",2
"Đã xài qua Mi Pulse 1S thì thấy nó có 2 cái dở: 1 là tracking bước chân và activities không chính xác so với Misfit Shine, 2 là cực kỳ hao pin điện thoại nếu để nó kết nối Bluetooth thường trực. Còn một điểm trừ là không coi được giờ. Cái điểm trừ được cải thiện với Mi Band 2 nhưng 2 cái kia không biết sao...  ",2
"Cá nhân mình xài qua Misfit Shine thì thấy độ chính xác trong việc tracking activities của Xiaomi còn kém lắm. Ngồi xe buýt, xe máy mà cũng đếm bước chân. Còn Shine thì không, shine track được khi nào chơi thể thao hay đang đi xe....  ",2
Cái vòng này đeo đo vớ vẩn kinh.  ,2
Con i5+ vừa dầy vừa xấu hơn. cảm nhận cá nhân thôi  ,2
"Hic, mình đã mua, sử dụng hơn 1 tuần thì xảy ra vấn đề lỗi khá nghiêm trọng sau 2 ngày này, giấc ngủ nó không theo dõi nữa, báo là không có data, nhục hơn là nó bị khùng nhập vô thông tin bước đi, trong lúc mình ngủ, nó báo mình đi cả 2 km, vãi đạn, chán ghê Các bro xem lỗi ở đây nhé https://goo.gl/photos/DfXh6yKUgsXzQrWB6 hic, có ai bị giống mình không?  ",2
"thế thì quất thôi, chứ con miband 1s của e bên ios hỗ trợ tệ quá ko có chức năng j  ",2
ổ cứng dung lượng này thì một thời gian là đầy rất ức chế. mấy con này dùng cho cá nhân thì ko ổn roài. lấy con E200 của Asus cũng mỏng nhẹ vầy có ổ SSD ngon hơn  ,2
"Con này các linh kiện hàn chết, khỏi làm module cho đỡ tốn tiền làm cổng kết nối. Ce N3060 cõ hỗ trợ Sata và PCIe và thông số ghi SSD, nhưng thực tế các dòng này chỉ được trang bị eMMC cho rẻ. Nôm na về bản chất các máy này là mua windows + office bản quyền được tặng phần cứng để xài  ",2
Hóng rx 470 ấy chứ 480 bị chê p/p rồi  ,2
ời mình mới tìm hiểu thấy thua 960.. với giá khoảng 3tr chơi game cũng ngon lắm rồi  ,2
Yến Vi mà ra con Gtx 1060 bản 3GB nữa thì mấy cái đám từ 480-460 chắc bán cho người âm  ,2
ôi cái giá. phân khúc tầm trung đây ư  ,2
"Bác nào có cảm nhận giống mình ko vậy? Font chữ nhỏ, hiển thị trên trình duyệt font bị lỗi hay sao ấy mà khi gõ chữ trong tìm kiếm Google đều hiện chữ to chữ nhỏ nhìn rất khó chịu. Cảm nhận đầu tiên khi nâng cấp bản Win 10 Anniversary này là ko thiện cảm rồi. Hối hận khi update quá đi  ",2
Xấu hơn iphone !,2
"S6 edge iron man vẫn đẹp hơn, màu đen như này không nổi lắm",2
Samsung đang đi đúng hướng... Nói thật Samsung chỉ cần cải thiện về pin và cả về bảo mật nữa thì cũng đủ để kéo ip lại rồi,2
"Ngoài việc ""chạy theo"" thì ""ăn theo"" cũng là 1 sở trường của Samsung!?!",2
Cũng có người ăn theo camera kép của LG =)),2
kiếm cái logo táo dán lên mặt sau nữa là y chang luôn !,2
Viên pin ít quá. Pin 3.200 mah thì quá ngon.,2
"Sau thời gian copy Apple ở dòng flagship bị các ném đá, Samsung chuyển sang nhái ở các dòng tầm trung ít bị để ý hơn!?!",2
